state,year,area,production,yield,crop
Uttar Pradesh,2004,5934405.0,10749989.0,1.81,rice
Uttar Pradesh,2005,5571524.0,11119095.0,2.0,rice
Uttar Pradesh,2006,5920752.0,11123613.0,1.88,rice
Uttar Pradesh,2007,5709388.0,11780112.0,2.06,rice
Uttar Pradesh,2008,6033382.0,13097031.0,2.17,rice
Uttar Pradesh,2009,5172741.0,10776504.0,2.08,rice
Uttar Pradesh,2010,5657070.0,11992299.0,2.12,rice
Uttar Pradesh,2011,5946285.0,14022392.0,2.36,rice
Uttar Pradesh,2012,5861282.0,14415939.0,2.46,rice
Uttar Pradesh,2013,5982369.0,14635836.0,2.45,rice
Uttar Pradesh,2014,5871976.0,13316967.0,2.27,rice
Uttar Pradesh,2015,5862040.0,12501160.0,2.13,rice
Uttar Pradesh,2016,5991708.0,14470352.0,2.42,rice
Uttar Pradesh,2017,5923632.0,15518603.0,2.62,rice
Uttar Pradesh,2018,5924128.0,16019695.0,2.7,rice
Uttar Pradesh,2019,5924349.0,17027889.0,2.87,rice
Uttar Pradesh,2020,5967035.0,17225106.0,2.89,rice
Uttar Pradesh,2021,6178046.0,16549871.0,2.68,rice
Uttar Pradesh,2022,6179305.0,16561898.0,2.68,rice
Uttarakhand,1997,291151.0,603128.0,2.07,rice
Uttarakhand,1998,305053.0,560078.0,1.84,rice
Uttarakhand,1999,304106.0,614016.0,2.02,rice
Uttarakhand,2000,288607.0,588652.0,2.04,rice
Uttarakhand,2001,284577.0,579517.0,2.04,rice
Uttarakhand,2002,275309.0,523175.0,1.9,rice
Uttarakhand,2003,277326.0,541957.0,1.95,rice
Uttarakhand,2004,288975.0,560243.0,1.94,rice
Uttarakhand,2005,284430.0,569166.0,2.0,rice
Uttarakhand,2006,283585.0,571336.0,2.01,rice
Uttarakhand,2007,272169.0,565067.0,2.08,rice
Uttarakhand,2008,288365.0,568321.0,1.97,rice
Uttarakhand,2009,284383.0,591016.0,2.08,rice
Uttarakhand,2010,285693.0,545586.0,1.91,rice
Uttarakhand,2011,274999.0,589764.0,2.14,rice
Uttarakhand,2012,269237.0,606891.0,2.25,rice
Uttarakhand,2013,259379.0,593068.0,2.29,rice
Uttarakhand,2014,260092.0,600860.0,2.31,rice
Uttarakhand,2015,265206.0,641892.0,2.42,rice
Uttarakhand,2016,266201.0,638297.0,2.4,rice
Uttarakhand,2017,260492.0,664872.0,2.55,rice
Uttarakhand,2018,259348.0,626533.0,2.42,rice
Uttarakhand,2019,257781.0,677429.0,2.63,rice
Uttarakhand,2020,257251.0,724429.0,2.82,rice
Uttarakhand,2021,253346.0,708888.0,2.8,rice
Uttarakhand,2022,248842.0,633984.0,2.55,rice
West Bengal,1997,5900278.0,13236590.0,2.24,rice
West Bengal,1998,5904095.0,13316452.0,2.26,rice
West Bengal,1999,6150439.0,13759680.0,2.24,rice
West Bengal,2000,5435323.0,12428038.0,2.29,rice
West Bengal,2001,5503087.0,13815548.0,2.51,rice
West Bengal,2002,5842127.0,14389238.0,2.46,rice
West Bengal,2003,5856607.0,14662239.0,2.5,rice
West Bengal,2004,5783613.0,14884889.0,2.57,rice
West Bengal,2005,5782949.0,14510742.0,2.51,rice
West Bengal,2006,5687028.0,14745892.0,2.59,rice
West Bengal,2007,5719755.0,14719520.0,2.57,rice
West Bengal,2008,5935696.0,15037240.0,2.53,rice
West Bengal,2009,5630095.0,14340605.0,2.55,rice
West Bengal,2010,4944146.0,13389610.0,2.71,rice
West Bengal,2011,5433700.0,14605766.0,2.69,rice
West Bengal,2012,5444318.0,14946735.0,2.75,rice
West Bengal,2013,5513687.0,15376869.0,2.79,rice
West Bengal,2014,5526511.0,15927196.0,2.88,rice
West Bengal,2015,5523955.0,15948254.0,2.89,rice
West Bengal,2016,5396854.0,15644574.0,2.9,rice
West Bengal,2017,5537431.0,16315922.0,2.95,rice
West Bengal,2018,5512572.0,16507249.0,2.99,rice
West Bengal,2019,5490975.0,16476021.0,3.0,rice
West Bengal,2020,5585629.0,16906482.0,3.03,rice
West Bengal,2021,5585753.0,16910391.0,3.03,rice
West Bengal,2022,5189173.0,15841282.0,3.05,rice
Andhra Pradesh,1997,900.0,500.0,0.56,wheat
Andhra Pradesh,1998,1200.0,600.0,0.5,wheat
Andhra Pradesh,1999,1396.0,935.0,0.67,wheat
Andhra Pradesh,2000,1492.0,851.0,0.57,wheat
Andhra Pradesh,2001,1629.0,1126.0,0.69,wheat
Andhra Pradesh,2002,1411.0,1302.0,0.92,wheat
Andhra Pradesh,2003,1154.0,343.0,0.3,wheat
Andhra Pradesh,2004,789.0,176.0,0.22,wheat
Andhra Pradesh,2005,1089.0,641.0,0.59,wheat
Andhra Pradesh,2006,896.0,235.0,0.26,wheat
Andhra Pradesh,2008,1033.0,705.0,0.68,wheat
Andhra Pradesh,2009,790.0,427.0,0.54,wheat
Andhra Pradesh,2010,757.0,1061.0,1.4,wheat
Andhra Pradesh,2011,313.0,365.0,1.17,wheat
Andhra Pradesh,2013,348.0,249.0,0.72,wheat
Andhra Pradesh,2014,320.0,256.0,0.8,wheat
Andhra Pradesh,2015,164.0,115.0,0.7,wheat
Andhra Pradesh,2016,33.0,76.0,2.3,wheat
Andhra Pradesh,2017,49.0,35.0,0.71,wheat
Andhra Pradesh,2018,102.0,19.0,0.19,wheat
Andhra Pradesh,2019,37.0,11.0,0.3,wheat
Andhra Pradesh,2020,47.0,72.0,1.53,wheat
Andhra Pradesh,2021,34.0,39.0,1.15,wheat
Andhra Pradesh,2022,59.0,72.0,1.22,wheat
Arunachal Pradesh,1997,3785.0,5475.0,1.45,wheat
Arunachal Pradesh,1998,3660.0,4395.0,1.2,wheat
Arunachal Pradesh,1999,3896.0,5069.0,1.3,wheat
Arunachal Pradesh,2000,4397.0,6226.0,1.42,wheat
Arunachal Pradesh,2001,3805.0,5341.0,1.4,wheat
Arunachal Pradesh,2002,4114.0,6250.0,1.52,wheat
Arunachal Pradesh,2003,4150.0,6320.0,1.52,wheat
Arunachal Pradesh,2004,4278.0,6652.0,1.55,wheat
Arunachal Pradesh,2005,3976.0,6140.0,1.54,wheat
Arunachal Pradesh,2006,3979.0,6301.0,1.58,wheat
Arunachal Pradesh,2007,3558.0,5294.0,1.49,wheat
Arunachal Pradesh,2008,3278.0,5169.0,1.58,wheat
Arunachal Pradesh,2009,3170.0,4770.0,1.5,wheat
Arunachal Pradesh,2010,3699.0,5872.0,1.59,wheat
Arunachal Pradesh,2011,3700.0,6500.0,1.76,wheat
Arunachal Pradesh,2012,2937.0,4401.0,1.5,wheat
Arunachal Pradesh,2013,2960.0,4470.0,1.51,wheat
Arunachal Pradesh,2014,3800.0,7500.0,1.97,wheat
Arunachal Pradesh,2015,3910.0,7700.0,1.97,wheat
Arunachal Pradesh,2016,3910.0,7700.0,1.97,wheat
Arunachal Pradesh,2017,3930.0,7742.0,1.97,wheat
Arunachal Pradesh,2018,3930.0,7742.0,1.97,wheat
Arunachal Pradesh,2019,3930.0,7742.0,1.97,wheat
Arunachal Pradesh,2020,3930.0,7742.0,1.97,wheat
Arunachal Pradesh,2021,4010.0,7916.0,1.97,wheat
Arunachal Pradesh,2022,4018.0,7945.0,1.98,wheat
Assam,1997,84698.0,110054.0,1.3,wheat
Assam,1998,89591.0,90509.0,1.01,wheat
Assam,1999,76310.0,97583.0,1.28,wheat
Assam,2000,70301.0,85695.0,1.22,wheat
Assam,2001,72245.0,85300.0,1.18,wheat
Assam,2002,69061.0,77952.0,1.13,wheat
Assam,2003,69954.0,73186.0,1.05,wheat
Assam,2004,63854.0,68083.0,1.07,wheat
Assam,2005,49961.0,53735.0,1.08,wheat
Assam,2006,59573.0,67413.0,1.13,wheat
Assam,2007,56069.0,70797.0,1.26,wheat
Assam,2008,50053.0,54551.0,1.09,wheat
Assam,2009,60067.0,65301.0,1.09,wheat
Assam,2010,44772.0,56216.0,1.26,wheat
Assam,2011,40194.0,48592.0,1.21,wheat
Assam,2012,33984.0,44190.0,1.3,wheat
Assam,2013,31294.0,40444.0,1.29,wheat
Assam,2014,23646.0,28769.0,1.22,wheat
Assam,2015,20975.0,24489.0,1.17,wheat
Assam,2016,17452.0,23459.0,1.34,wheat
Assam,2017,17786.0,24658.0,1.39,wheat
Assam,2018,16945.0,23693.0,1.4,wheat
Assam,2019,11336.0,14430.0,1.27,wheat
Assam,2020,9342.0,12881.0,1.38,wheat
Assam,2021,9117.0,11374.0,1.25,wheat
Assam,2022,9680.0,12614.0,1.3,wheat
Bihar,1997,1998664.0,3939416.0,1.97,wheat
Bihar,1998,2052731.0,4292134.0,2.09,wheat
Bihar,1999,2080847.0,4583515.0,2.2,wheat
Bihar,2000,2067333.0,4437958.0,2.15,wheat
Bihar,2001,2181543.0,4499130.0,2.06,wheat
Bihar,2002,2130933.0,4040610.0,1.9,wheat
Bihar,2003,2076839.0,3688941.0,1.78,wheat
Bihar,2004,2027643.0,3263385.0,1.61,wheat
Bihar,2005,2001771.0,2821120.0,1.41,wheat
Bihar,2006,2076727.0,4155541.0,2.0,wheat
Bihar,2007,2131232.0,4977463.0,2.34,wheat
Bihar,2008,2158345.0,4413017.0,2.04,wheat
Bihar,2009,2116098.0,4403841.0,2.08,wheat
Bihar,2010,2100181.0,5094030.0,2.43,wheat
Bihar,2011,2141892.0,6530955.0,3.05,wheat
Bihar,2012,2207704.0,6174260.0,2.8,wheat
Bihar,2013,2148818.0,6134679.0,2.85,wheat
Bihar,2014,2154423.0,3570211.0,1.66,wheat
Bihar,2015,2110750.0,4736448.0,2.24,wheat
Bihar,2016,2105811.0,5985841.0,2.84,wheat
Bihar,2017,2101311.0,6104303.0,2.9,wheat
Bihar,2018,2156652.0,6465905.0,3.0,wheat
Bihar,2019,2150180.0,5579348.0,2.59,wheat
Bihar,2020,2222503.0,6635017.0,2.99,wheat
Bihar,2021,2238765.0,6889831.0,3.08,wheat
Bihar,2022,2237483.0,6600113.0,2.95,wheat
Chandigarh,1998,880.0,3960.0,4.5,wheat
Chandigarh,1999,800.0,3600.0,4.5,wheat
Chandigarh,2000,750.0,3375.0,4.5,wheat
Chandigarh,2001,750.0,3350.0,4.47,wheat
Chandigarh,2002,700.0,3315.0,4.74,wheat
Chandigarh,2003,650.0,3000.0,4.62,wheat
Chandigarh,2004,600.0,2400.0,4.0,wheat
Chandigarh,2005,600.0,2750.0,4.58,wheat
Chandigarh,2006,600.0,2800.0,4.67,wheat
Chandigarh,2007,600.0,2800.0,4.67,wheat
Chandigarh,2008,600.0,2700.0,4.5,wheat
Chandigarh,2009,600.0,2700.0,4.5,wheat
Chandigarh,2010,600.0,2715.0,4.53,wheat
Chandigarh,2011,600.0,2725.0,4.54,wheat
Chandigarh,2012,575.0,2590.0,4.5,wheat
Chandigarh,2013,575.0,2600.0,4.52,wheat
Chandigarh,2014,550.0,2500.0,4.55,wheat
Chandigarh,2015,550.0,2530.0,4.6,wheat
Chandigarh,2016,550.0,2585.0,4.7,wheat
Chandigarh,2017,546.0,2566.0,4.7,wheat
Chandigarh,2018,546.0,2730.0,5.0,wheat
Chandigarh,2019,546.0,2457.0,4.5,wheat
Chandigarh,2020,547.0,2735.0,5.0,wheat
Chandigarh,2021,547.0,2735.0,5.0,wheat
Chandigarh,2022,547.0,2735.0,5.0,wheat
Chhattisgarh,1997,85200.0,63000.0,0.74,wheat
Chhattisgarh,1998,85700.0,75600.0,0.88,wheat
Chhattisgarh,2000,77844.0,79488.0,1.02,wheat
Chhattisgarh,2001,97861.0,103480.0,1.06,wheat
Chhattisgarh,2002,93846.0,98592.0,1.05,wheat
Chhattisgarh,2003,106109.0,113138.0,1.07,wheat
Chhattisgarh,2004,99245.0,85215.0,0.86,wheat
Chhattisgarh,2005,97074.0,85191.0,0.88,wheat
Chhattisgarh,2006,93213.0,93952.0,1.01,wheat
Chhattisgarh,2007,95020.0,104548.0,1.1,wheat
Chhattisgarh,2008,94834.0,97424.0,1.03,wheat
Chhattisgarh,2009,109163.0,118923.0,1.09,wheat
Chhattisgarh,2010,103701.0,121745.0,1.17,wheat
Chhattisgarh,2011,104825.0,135121.0,1.29,wheat
Chhattisgarh,2012,102230.0,143226.0,1.4,wheat
Chhattisgarh,2013,105033.0,140756.0,1.34,wheat
Chhattisgarh,2014,103195.0,153321.0,1.49,wheat
Chhattisgarh,2015,105785.0,142329.0,1.35,wheat
Chhattisgarh,2016,102114.0,151078.0,1.48,wheat
Chhattisgarh,2017,102195.0,141642.0,1.39,wheat
Chhattisgarh,2018,99925.0,166979.0,1.67,wheat
Chhattisgarh,2019,116274.0,135888.0,1.17,wheat
Chhattisgarh,2020,167497.0,259510.0,1.55,wheat
Chhattisgarh,2021,160268.0,203833.0,1.27,wheat
Chhattisgarh,2022,125183.0,206899.0,1.65,wheat
Dadra and Nagar Haveli,1998,537.0,920.0,1.71,wheat
Dadra and Nagar Haveli,1999,715.0,1236.0,1.73,wheat
Dadra and Nagar Haveli,2000,710.0,1500.0,2.11,wheat
Dadra and Nagar Haveli,2001,735.0,1441.0,1.96,wheat
Dadra and Nagar Haveli,2002,750.0,1470.0,1.96,wheat
Dadra and Nagar Haveli,2003,750.0,1470.0,1.96,wheat
Dadra and Nagar Haveli,2004,750.0,1470.0,1.96,wheat
Dadra and Nagar Haveli,2005,750.0,1500.0,2.0,wheat
Dadra and Nagar Haveli,2006,750.0,1550.0,2.07,wheat
Dadra and Nagar Haveli,2007,600.0,1100.0,1.83,wheat
Dadra and Nagar Haveli,2008,600.0,1100.0,1.83,wheat
Dadra and Nagar Haveli,2009,700.0,1000.0,1.43,wheat
Dadra and Nagar Haveli,2010,130.0,290.0,2.23,wheat
Dadra and Nagar Haveli,2011,137.0,274.0,2.0,wheat
Dadra and Nagar Haveli,2012,131.0,262.0,2.0,wheat
Dadra and Nagar Haveli,2013,131.0,262.0,2.0,wheat
Dadra and Nagar Haveli,2014,139.0,289.0,2.08,wheat
Dadra and Nagar Haveli,2015,141.0,302.0,2.14,wheat
Dadra and Nagar Haveli,2016,40.0,92.0,2.3,wheat
Dadra and Nagar Haveli,2017,139.0,309.0,2.22,wheat
Dadra and Nagar Haveli,2019,50.0,120.0,2.4,wheat
Delhi,2008,18430.0,80355.0,4.36,wheat
Delhi,2009,21309.0,92480.0,4.34,wheat
Delhi,2010,20135.0,87385.0,4.34,wheat
Delhi,2011,18927.0,82142.0,4.34,wheat
Delhi,2012,19450.0,84802.0,4.36,wheat
Delhi,2013,19450.0,86498.0,4.45,wheat
Delhi,2014,19360.0,85558.0,4.42,wheat
Delhi,2015,19050.0,83419.0,4.38,wheat
Delhi,2016,19622.0,87182.0,4.44,wheat
Delhi,2017,19671.0,83419.0,4.24,wheat
Delhi,2018,19220.0,82876.0,4.31,wheat
Delhi,2019,19228.0,82905.0,4.31,wheat
Gujarat,1997,694000.0,1647100.0,2.37,wheat
Gujarat,1998,705400.0,1702600.0,2.41,wheat
Gujarat,1999,482100.0,1020000.0,2.12,wheat
Gujarat,2000,286100.0,649000.0,2.27,wheat
Gujarat,2001,470100.0,1144700.0,2.44,wheat
Gujarat,2002,435600.0,856600.0,1.97,wheat
Gujarat,2003,759500.0,2036500.0,2.68,wheat
Gujarat,2004,727400.0,1805500.0,2.48,wheat
Gujarat,2005,858800.0,2319200.0,2.7,wheat
Gujarat,2006,1072300.0,2791500.0,2.6,wheat
Gujarat,2007,1273900.0,3837700.0,3.01,wheat
Gujarat,2008,1091400.0,2592600.0,2.38,wheat
Gujarat,2009,878000.0,2351300.0,2.68,wheat
Gujarat,2010,1588600.0,5013400.0,3.16,wheat
Gujarat,2011,1350600.0,4072100.0,3.02,wheat
Gujarat,2012,1023500.0,2944000.0,2.88,wheat
Gujarat,2013,1442288.0,4607993.0,3.19,wheat
Gujarat,2014,1171449.0,3293487.0,2.81,wheat
Gujarat,2015,857696.0,2315849.0,2.7,wheat
Gujarat,2016,999370.0,2757755.0,2.76,wheat
Gujarat,2017,1058778.0,3101037.0,2.93,wheat
Gujarat,2018,797156.0,2407132.0,3.02,wheat
Gujarat,2019,1393487.0,4553681.0,3.27,wheat
Gujarat,2020,1366353.0,4378847.0,3.2,wheat
Gujarat,2021,1253834.0,4018532.0,3.2,wheat
Gujarat,2022,1292842.0,4103948.0,3.17,wheat
Haryana,1997,2057000.0,7528000.0,3.66,wheat
Haryana,1998,2185662.0,8563000.0,3.92,wheat
Haryana,1999,2316531.0,9650000.0,4.17,wheat
Haryana,2000,2354779.0,9669000.0,4.11,wheat
Haryana,2001,2299876.0,9437000.0,4.1,wheat
Haryana,2002,2267140.0,9188000.0,4.05,wheat
Haryana,2003,2315496.0,9114000.0,3.94,wheat
Haryana,2004,2316674.0,9043000.0,3.9,wheat
Haryana,2005,2302682.0,8502000.0,3.69,wheat
Haryana,2006,2377067.0,10059000.0,4.23,wheat
Haryana,2007,2460680.0,10232000.0,4.16,wheat
Haryana,2008,2461420.0,11360000.0,4.62,wheat
Haryana,2009,2487756.0,10488000.0,4.22,wheat
Haryana,2010,2503963.0,11578000.0,4.62,wheat
Haryana,2011,2531302.0,13119000.0,5.18,wheat
Haryana,2012,2496905.0,11117000.0,4.45,wheat
Haryana,2013,2499000.0,11800000.0,4.72,wheat
Haryana,2014,2628000.0,10457000.0,3.98,wheat
Haryana,2015,2576000.0,11350000.0,4.41,wheat
Haryana,2016,2542100.0,12310000.0,4.84,wheat
Haryana,2017,2530500.0,12265100.0,4.85,wheat
Haryana,2018,2553100.0,12573000.0,4.92,wheat
Haryana,2019,2533800.0,11876900.0,4.69,wheat
Haryana,2020,2354010.0,11406230.0,4.85,wheat
Haryana,2021,2310699.0,10475400.0,4.53,wheat
Haryana,2022,2376610.0,11064250.0,4.66,wheat
Himachal Pradesh,1998,379718.0,481267.0,1.27,wheat
Himachal Pradesh,1999,370587.0,583300.0,1.57,wheat
Himachal Pradesh,2000,362660.0,261319.0,0.72,wheat
Himachal Pradesh,2001,366518.0,637068.0,1.74,wheat
Himachal Pradesh,2002,359439.0,495558.0,1.38,wheat
Himachal Pradesh,2003,365359.0,496930.0,1.36,wheat
Himachal Pradesh,2004,367770.0,687452.0,1.87,wheat
Himachal Pradesh,2005,358453.0,365885.0,1.02,wheat
Himachal Pradesh,2006,362245.0,596493.0,1.65,wheat
Himachal Pradesh,2007,366592.0,504360.0,1.38,wheat
Himachal Pradesh,2008,359961.0,381180.0,1.06,wheat
Himachal Pradesh,2009,350440.0,324174.0,0.93,wheat
Himachal Pradesh,2010,346936.0,534707.0,1.54,wheat
Himachal Pradesh,2011,345182.0,506782.0,1.47,wheat
Himachal Pradesh,2012,350121.0,656543.0,1.88,wheat
Himachal Pradesh,2013,415665.0,324283.0,0.78,wheat
Himachal Pradesh,2014,345548.0,639209.0,1.85,wheat
Himachal Pradesh,2015,342675.0,602287.0,1.76,wheat
Himachal Pradesh,2016,325910.0,331303.0,1.02,wheat
Himachal Pradesh,2017,342675.0,603587.0,1.76,wheat
Himachal Pradesh,2018,319002.0,564634.0,1.77,wheat
Himachal Pradesh,2019,319098.0,619689.0,1.94,wheat
Himachal Pradesh,2020,333148.0,570377.0,1.71,wheat
Himachal Pradesh,2021,320219.0,713604.0,2.23,wheat
Himachal Pradesh,2022,319476.0,609314.0,1.91,wheat
Jammu and Kashmir,1997,244672.0,396470.0,1.62,wheat
Jammu and Kashmir,1998,242625.0,36837.0,0.15,wheat
Jammu and Kashmir,2000,280968.0,148710.0,0.53,wheat
Jammu and Kashmir,2001,259605.0,342980.0,1.32,wheat
Jammu and Kashmir,2002,248168.0,405490.0,1.63,wheat
Jammu and Kashmir,2003,254657.0,459380.0,1.8,wheat
Jammu and Kashmir,2004,252987.0,478255.0,1.89,wheat
Jammu and Kashmir,2005,872.0,119.0,0.14,wheat
Jammu and Kashmir,2006,266106.0,498270.0,1.87,wheat
Jammu and Kashmir,2007,266126.0,498272.0,1.87,wheat
Jammu and Kashmir,2008,278301.0,495890.0,1.78,wheat
Jammu and Kashmir,2009,288935.0,289903.0,1.0,wheat
Jammu and Kashmir,2010,290722.0,446266.0,1.54,wheat
Jammu and Kashmir,2011,296168.0,500305.0,1.69,wheat
Jammu and Kashmir,2012,292380.0,464577.0,1.59,wheat
Jammu and Kashmir,2013,292380.0,464577.0,1.59,wheat
Jammu and Kashmir,2015,281870.0,544889.0,1.93,wheat
Jammu and Kashmir,2016,290301.0,548540.0,1.89,wheat
Jammu and Kashmir,2017,299336.0,640196.0,2.14,wheat
Jammu and Kashmir,2018,288387.0,671799.0,2.33,wheat
Jammu and Kashmir,2019,243929.0,488297.0,2.0,wheat
Jammu and Kashmir,2020,243754.0,483917.0,1.99,wheat
Jammu and Kashmir,2021,282775.0,584151.0,2.07,wheat
Jammu and Kashmir,2022,284468.0,586712.0,2.06,wheat
Jharkhand,1997,68946.0,109283.0,1.59,wheat
Jharkhand,1998,68604.0,111521.0,1.63,wheat
Jharkhand,2002,57204.0,78366.0,1.37,wheat
Jharkhand,2003,60270.0,80181.0,1.33,wheat
Jharkhand,2004,57906.0,72741.0,1.26,wheat
Jharkhand,2005,50326.0,51264.0,1.02,wheat
Jharkhand,2006,124418.0,163905.0,1.32,wheat
Jharkhand,2007,54846.0,68534.0,1.25,wheat
Jharkhand,2008,58602.0,79871.0,1.36,wheat
Jharkhand,2009,52510.0,61618.0,1.17,wheat
Jharkhand,2010,49596.0,54110.0,1.09,wheat
Jharkhand,2011,47933.0,73657.0,1.54,wheat
Jharkhand,2012,69336.0,128571.0,1.85,wheat
Jharkhand,2013,73527.0,106208.0,1.44,wheat
Jharkhand,2014,87256.0,138951.0,1.59,wheat
Jharkhand,2015,71027.0,113701.0,1.6,wheat
Jharkhand,2016,112109.0,226854.0,2.02,wheat
Jharkhand,2017,220963.0,468754.0,2.12,wheat
Jharkhand,2018,163847.0,302559.0,1.85,wheat
Jharkhand,2019,214780.0,439401.0,2.05,wheat
Jharkhand,2020,232762.0,543966.0,2.34,wheat
Jharkhand,2021,227558.0,519363.0,2.28,wheat
Jharkhand,2022,204399.0,438543.0,2.15,wheat
Karnataka,1997,250698.0,118512.0,0.47,wheat
Karnataka,1998,268981.0,219433.0,0.82,wheat
Karnataka,1999,261275.0,217613.0,0.83,wheat
Karnataka,2000,266310.0,249880.0,0.94,wheat
Karnataka,2001,260486.0,198822.0,0.76,wheat
Karnataka,2002,246855.0,147748.0,0.6,wheat
Karnataka,2003,231994.0,96150.0,0.41,wheat
Karnataka,2004,241991.0,206296.0,0.85,wheat
Karnataka,2005,252588.0,226369.0,0.9,wheat
Karnataka,2006,269494.0,223806.0,0.83,wheat
Karnataka,2007,275583.0,280384.0,1.02,wheat
Karnataka,2008,268600.0,257181.0,0.96,wheat
Karnataka,2009,283427.0,263877.0,0.93,wheat
Karnataka,2010,254755.0,300237.0,1.18,wheat
Karnataka,2011,225472.0,200932.0,0.89,wheat
Karnataka,2012,225274.0,178871.0,0.79,wheat
Karnataka,2013,209079.0,210041.0,1.0,wheat
Karnataka,2014,197615.0,260093.0,1.32,wheat
Karnataka,2015,173856.0,128988.0,0.74,wheat
Karnataka,2016,168242.0,171429.0,1.02,wheat
Karnataka,2017,193338.0,219087.0,1.13,wheat
Karnataka,2018,157525.0,163113.0,1.04,wheat
Karnataka,2019,158319.0,180114.0,1.14,wheat
Karnataka,2020,203144.0,262377.0,1.29,wheat
Karnataka,2021,165053.0,212344.0,1.29,wheat
Karnataka,2022,145567.0,199919.0,1.37,wheat
Kerala,2012,1.0,,,wheat
Kerala,2014,1.0,3.0,3.0,wheat
Kerala,2015,2.0,3.0,1.5,wheat
Kerala,2016,1.0,1.0,1.0,wheat
Kerala,2017,1.0,1.0,1.0,wheat
Kerala,2018,1.0,2.0,1.45,wheat
Kerala,2019,1.0,2.0,2.0,wheat
Kerala,2020,2.0,3.0,1.5,wheat
Kerala,2021,1.0,1.0,1.0,wheat
Ladakh,2020,4399.0,7222.0,1.64,wheat
Ladakh,2021,5705.0,10466.0,1.83,wheat
Ladakh,2022,4543.0,7581.0,1.67,wheat
Madhya Pradesh,1997,4422400.0,7025900.0,1.59,wheat
Madhya Pradesh,1998,4492200.0,8104000.0,1.8,wheat
Madhya Pradesh,1999,4661524.0,8685197.0,1.86,wheat
Madhya Pradesh,2000,3299120.0,4861992.0,1.47,wheat
Madhya Pradesh,2001,3691707.0,5993596.0,1.62,wheat
Madhya Pradesh,2002,3369481.0,4916044.0,1.46,wheat
Madhya Pradesh,2003,4078974.0,7357255.0,1.8,wheat
Madhya Pradesh,2004,4188248.0,7320042.0,1.75,wheat
Madhya Pradesh,2005,3772615.0,6192368.0,1.64,wheat
Madhya Pradesh,2006,4262382.0,7840446.0,1.84,wheat
Madhya Pradesh,2007,4089343.0,6729363.0,1.65,wheat
Madhya Pradesh,2008,3997666.0,7272210.0,1.82,wheat
Madhya Pradesh,2009,4458995.0,8865378.0,1.99,wheat
Madhya Pradesh,2010,4633125.0,9219781.0,1.99,wheat
Madhya Pradesh,2011,5248479.0,14537038.0,2.77,wheat
Madhya Pradesh,2012,5601025.0,16510524.0,2.95,wheat
Madhya Pradesh,2013,6123044.0,15722722.0,2.57,wheat
Madhya Pradesh,2014,5999000.0,18463000.0,3.08,wheat
Madhya Pradesh,2015,5914000.0,18408000.0,3.11,wheat
Madhya Pradesh,2016,6423000.0,21916000.0,3.41,wheat
Madhya Pradesh,2017,5802980.0,20019950.0,3.45,wheat
Madhya Pradesh,2018,7721549.0,25276038.0,3.27,wheat
Madhya Pradesh,2019,10216517.0,37507219.0,3.67,wheat
Madhya Pradesh,2020,9829649.0,35666886.0,3.63,wheat
Madhya Pradesh,2021,9524231.0,33031469.0,3.47,wheat
Madhya Pradesh,2022,9781013.0,34977038.0,3.58,wheat
Maharashtra,1997,747300.0,670600.0,0.9,wheat
Maharashtra,1998,1015500.0,1308500.0,1.29,wheat
Maharashtra,1999,1041800.0,1425900.0,1.37,wheat
Maharashtra,2000,754200.0,947600.0,1.26,wheat
Maharashtra,2001,776000.0,1077400.0,1.39,wheat
Maharashtra,2002,759800.0,983900.0,1.29,wheat
Maharashtra,2003,664700.0,778200.0,1.17,wheat
Maharashtra,2004,755700.0,1016300.0,1.34,wheat
Maharashtra,2005,932800.0,1300700.0,1.39,wheat
Maharashtra,2006,1230800.0,1871000.0,1.52,wheat
Maharashtra,2007,1252800.0,2371100.0,1.89,wheat
Maharashtra,2008,1021800.0,1516400.0,1.48,wheat
Maharashtra,2009,1080900.0,1740200.0,1.61,wheat
Maharashtra,2010,1306600.0,2300800.0,1.76,wheat
Maharashtra,2011,878100.0,1498800.0,1.71,wheat
Maharashtra,2012,785000.0,1198700.0,1.53,wheat
Maharashtra,2013,1028200.0,1480000.0,1.44,wheat
Maharashtra,2014,1067300.0,1307700.0,1.23,wheat
Maharashtra,2015,910854.0,981351.0,1.08,wheat
Maharashtra,2016,1272006.0,2214012.0,1.74,wheat
Maharashtra,2017,1137732.0,1884842.0,1.66,wheat
Maharashtra,2018,834423.0,1249407.0,1.5,wheat
Maharashtra,2019,1056965.0,1793440.0,1.7,wheat
Maharashtra,2020,1126185.0,2071390.0,1.84,wheat
Maharashtra,2021,1132247.0,2144252.0,1.89,wheat
Maharashtra,2022,1203623.0,2301023.0,1.91,wheat
Manipur,2008,2050.0,5120.0,2.5,wheat
Manipur,2009,12000.0,25050.0,2.09,wheat
Manipur,2010,2100.0,5250.0,2.5,wheat
Manipur,2011,2150.0,5370.0,2.5,wheat
Manipur,2012,2400.0,6000.0,2.5,wheat
Manipur,2013,2160.0,5400.0,2.5,wheat
Manipur,2014,2160.0,5620.0,2.6,wheat
Manipur,2015,2250.0,5620.0,2.5,wheat
Manipur,2016,2250.0,5620.0,2.5,wheat
Manipur,2017,2250.0,5620.0,2.5,wheat
Manipur,2018,2290.0,5730.0,2.5,wheat
